id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,comment_text_clean,toxicity_score
sample_2896,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2897,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2898,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2899,You're absolutely wrong about this,1,0,0,0,0,0,youre absolutely wrong about this,1
sample_2900,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2901,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2902,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2903,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2904,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2905,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2906,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2907,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2908,This is completely unacceptable behavior,1,0,0,0,0,0,this is completely unacceptable behavior,1
sample_2909,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2910,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2911,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2912,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2913,This is completely unacceptable behavior,1,0,1,0,0,0,this is completely unacceptable behavior,1
sample_2914,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2915,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2916,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2917,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2918,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2919,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2920,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2921,Your argument makes no sense,1,0,1,0,0,0,your argument makes no sense,1
sample_2922,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2923,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2924,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2925,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2926,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2927,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2928,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2929,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2930,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2931,Your argument makes no sense,1,0,0,1,1,0,your argument makes no sense,1
sample_2932,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2933,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2934,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2935,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2936,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2937,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2938,Your argument makes no sense,1,0,0,0,0,0,your argument makes no sense,1
sample_2939,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2940,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2941,You're absolutely wrong about this,1,0,0,1,1,0,youre absolutely wrong about this,1
sample_2942,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2943,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2944,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2945,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2946,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2947,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2948,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2949,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2950,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2951,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2952,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2953,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2954,I strongly disagree with your opinion,1,1,0,0,1,0,i strongly disagree with your opinion,1
sample_2955,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2956,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2957,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2958,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2959,This is completely unacceptable behavior,1,0,0,0,1,0,this is completely unacceptable behavior,1
sample_2960,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2961,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2962,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2963,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2964,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2965,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2966,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2967,This is completely unacceptable behavior,1,0,0,0,1,0,this is completely unacceptable behavior,1
sample_2968,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2969,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2970,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2971,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2972,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2973,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2974,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2975,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2976,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2977,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2978,This is completely unacceptable behavior,1,0,0,0,1,0,this is completely unacceptable behavior,1
sample_2979,You're absolutely wrong about this,1,0,1,0,0,0,youre absolutely wrong about this,1
sample_2980,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2981,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2982,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2983,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2984,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2985,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2986,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2987,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_2988,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2989,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2990,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2991,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_2992,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2993,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_2994,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2995,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2996,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_2997,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_2998,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_2999,This content is inappropriate,1,1,0,0,1,0,this content is inappropriate,1
sample_3000,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3001,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3002,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3003,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3004,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3005,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3006,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3007,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3008,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3009,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3010,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3011,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3012,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3013,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3014,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3015,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3016,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3017,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3018,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3019,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3020,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3021,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3022,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3023,Your argument makes no sense,1,0,0,0,1,0,your argument makes no sense,1
